Date,Flight Number,Destination,Delay
2008-09-15,249,IAD,5
2008-09-15,256,AUS,6
2008-09-15,258,MSP,15
2008-09-15,267,PHL,-7
2008-09-15,268,SNA,-5
2008-09-15,276,EWR,-5
2008-09-15,277,SNA,5
2008-09-15,281,LAX,30
2008-09-15,300,HNL,0
2008-09-15,317,IND,0
2008-09-15,329,DEN,-1
2008-09-15,331,DEN,-4
2008-09-15,353,DEN,-5
2008-09-15,355,IAD,-3
2008-09-15,361,LIH,0
2008-09-15,392,LAS,-3
2008-09-15,394,LAS,-3
2008-09-15,395,LAS,-11
2008-09-15,399,RDU,-6
2008-09-15,401,CLE,-1
2008-09-15,423,LAS,-5
2008-09-15,477,ORD,-6
2008-09-15,480,PIT,0
2008-09-15,497,SLC,-4
2008-09-15,498,SAN,-3
2008-09-15,500,DFW,57
2008-09-15,502,JFK,99
2008-09-15,522,PDX,-4
2008-09-15,572,ORD,-2
2008-09-15,580,PDX,18
2008-09-15,587,LAS,-8
2008-09-15,614,SNA,-3
2008-09-15,620,ORD,0
2008-09-15,637,JFK,-2
2008-09-15,650,AUS,11
2008-09-15,663,HNL,-1
2008-09-15,681,LAX,78
2008-09-15,691,SAN,-8
2008-09-15,704,JFK,2
2008-09-15,710,DEN,-2
2008-09-15,743,BOS,-5
2008-09-15,750,LAX,45
2008-09-15,758,JFK,-11
2008-09-15,760,JFK,-1
2008-09-15,806,DEN,-8
2008-09-15,824,JFK,30
2008-09-15,834,DEN,-4
2008-09-15,864,RNO,-4
2008-09-15,884,ORD,23
2008-09-15,887,LAX,32
2008-09-15,894,SAN,-7
2008-09-15,898,JFK,-3
2008-09-15,1029,DFW,2
2008-09-15,1038,LAS,-4
2008-09-15,1060,IAH,-2
2008-09-15,1073,BOS,5
2008-09-15,1077,LAX,-5
2008-09-15,1083,IAH,3
2008-09-15,1109,DEN,11
2008-09-15,1111,EWR,-1
2008-09-15,1118,EWR,-8
2008-09-15,1120,IAH,-4
2008-09-15,1122,HNL,-2
2008-09-15,1159,LAS,-3
2008-09-15,1161,ORD,3
2008-09-15,1168,EWR,1
2008-09-15,1170,LAX,0
2008-09-15,1173,HNL,5
2008-09-15,1182,DCA,-2
2008-09-15,1185,EWR,23
2008-09-15,1198,ORD,21
2008-09-15,1200,IAH,-7
2008-09-15,1204,IAH,-1
2008-09-15,1211,ORD,-3
2008-09-15,1227,EWR,47
2008-09-15,1240,EWR,-2
2008-09-15,1250,IAH,-3
2008-09-15,1255,SAN,-4
2008-09-15,1257,ANC,-1
2008-09-15,1263,MCO,81
2008-09-15,1273,OGG,-1
2008-09-15,1283,SAN,8
2008-09-15,1415,PDX,3
2008-09-15,1447,DEN,-2
2008-09-15,1451,SEA,21
2008-09-15,1453,SEA,34
2008-09-15,1456,LAS,29
2008-09-15,1457,IAH,-1
2008-09-15,1523,SEA,58
2008-09-15,1526,SEA,64
2008-09-15,1564,PDX,-6
2008-09-15,1570,BOS,-1
2008-09-15,1572,SAN,34
2008-09-15,1586,ORD,0
2008-09-15,1591,ORD,63
2008-09-15,1602,ATL,0
2008-09-15,1608,EWR,26
2008-09-15,1616,SEA,-5
2008-09-15,1635,BOS,1
2008-09-15,1641,IAD,17
2008-09-15,1660,DEN,-3
2008-09-15,1662,RDU,3
2008-09-15,1668,ORD,-1
2008-09-15,1670,HNL,-3
2008-09-15,1674,DEN,-7
2008-09-15,1681,PHL,-3
2008-09-15,1684,LIH,43
2008-09-15,1686,BOS,31
2008-09-15,1688,AUS,4
2008-09-15,1697,DEN,-2
2008-09-15,1699,ATL,2
2008-09-15,1717,ORD,10
2008-09-15,1721,KOA,-4
2008-09-15,1723,KOA,3
2008-09-15,1725,OGG,-5
2008-09-15,1727,LAS,4
2008-09-15,1728,ORD,41
2008-09-15,1731,BOS,-2
2008-09-15,1739,ORD,-2
2008-09-15,1742,EWR,-4
2008-09-15,1749,OGG,0
2008-09-15,1754,EWR,20
2008-09-15,1774,IAD,-1
2008-09-15,1780,SEA,4
2008-09-15,1796,IAD,34
2008-09-15,1864,LAX,-5
2008-09-15,1912,BOS,-1
2008-09-15,1914,IAH,8
2008-09-15,1922,EWR,2
2008-09-15,1930,IAD,-3
2008-09-15,1937,IAH,16
2008-09-15,1944,EWR,5
2008-09-15,1946,BOS,-2
2008-09-15,1947,BWI,-3
2008-09-15,1950,CLE,-6
2008-09-15,1957,MCO,15
2008-09-15,1960,LAX,2
2008-09-15,1975,FLL,9
2008-09-15,1984,PDX,3
2008-09-15,1993,IAD,5
2008-09-15,2000,PHX,-2
2008-10-15,72,LAX,0
2008-10-15,73,HNL,-1
2008-10-15,205,PDX,-4
2008-10-15,217,BOS,-4
2008-10-15,237,STL,25
2008-10-15,249,IAD,-4
2008-10-15,258,MSP,39
2008-10-15,268,SNA,-5
2008-10-15,276,EWR,-6
2008-10-15,289,LAS,14
2008-10-15,294,DFW,16
2008-10-15,300,HNL,2
2008-10-15,309,IAD,-1
2008-10-15,318,DEN,5
2008-10-15,322,IAH,2
2008-10-15,325,BOS,-5
2008-10-15,329,DEN,-6
2008-10-15,330,AUS,-7
2008-10-15,331,DEN,-5
2008-10-15,355,IAD,46
2008-10-15,361,LIH,0
2008-10-15,394,LAS,1
2008-10-15,401,CLE,59
2008-10-15,414,SAN,20
2008-10-15,427,OGG,30
2008-10-15,444,BOS,15
2008-10-15,479,LAX,-4
2008-10-15,480,PIT,-3
2008-10-15,486,IAD,-9
2008-10-15,497,SLC,9
2008-10-15,502,JFK,127
2008-10-15,522,PDX,36
2008-10-15,525,LAS,-9
2008-10-15,569,AUS,25
2008-10-15,572,ORD,48
2008-10-15,574,ORD,147
2008-10-15,579,DEN,1
2008-10-15,580,PDX,-4
2008-10-15,583,LAS,71
2008-10-15,591,IAH,-6
2008-10-15,611,SEA,19
2008-10-15,614,SNA,1
2008-10-15,619,LAS,0
2008-10-15,620,ORD,-4
2008-10-15,624,ORD,33
2008-10-15,637,JFK,234
2008-10-15,650,AUS,33
2008-10-15,663,HNL,50
2008-10-15,677,RNO,-1
2008-10-15,691,SAN,-2
2008-10-15,704,JFK,0
2008-10-15,718,IAH,-1
2008-10-15,734,ORD,-4
2008-10-15,753,DEN,7
2008-10-15,758,JFK,-4
2008-10-15,760,JFK,135
2008-10-15,778,ORD,-5
2008-10-15,788,BOS,5
2008-10-15,824,JFK,-3
2008-10-15,864,RNO,22
2008-10-15,868,SEA,-10
2008-10-15,898,JFK,96
2008-10-15,1004,LAX,32
2008-10-15,1029,DFW,22
2008-10-15,1038,LAS,120
2008-10-15,1062,MSP,29
2008-10-15,1073,BOS,32
2008-10-15,1084,SEA,-6
2008-10-15,1086,IAH,-1
2008-10-15,1091,DEN,101
2008-10-15,1109,DEN,4
2008-10-15,1118,EWR,38
2008-10-15,1120,IAH,119
2008-10-15,1122,HNL,30
2008-10-15,1124,SEA,-5
2008-10-15,1135,RDU,49
2008-10-15,1149,EWR,19
2008-10-15,1168,EWR,33
2008-10-15,1178,PDX,-2
2008-10-15,1180,LAX,-3
2008-10-15,1182,LAX,4
2008-10-15,1185,EWR,1
2008-10-15,1192,LAX,41
2008-10-15,1200,IAH,-5
2008-10-15,1216,LAS,1
2008-10-15,1227,EWR,-4
2008-10-15,1247,SAN,30
2008-10-15,1250,IAH,-1
2008-10-15,1252,MCO,13
2008-10-15,1257,ANC,22
2008-10-15,1263,MCO,102
2008-10-15,1273,OGG,13
2008-10-15,1276,LAX,-2
2008-10-15,1401,SAN,-8
2008-10-15,1415,PDX,1
2008-10-15,1438,EWR,3
2008-10-15,1454,DEN,13
2008-10-15,1474,DEN,3
2008-10-15,1497,SEA,-3
2008-10-15,1499,IAD,56
2008-10-15,1517,SAN,16
2008-10-15,1523,SEA,6
2008-10-15,1526,SEA,29
2008-10-15,1531,RDU,-1
2008-10-15,1563,ORD,-3
2008-10-15,1579,LAX,-4
2008-10-15,1583,EWR,31
2008-10-15,1586,ORD,-3
2008-10-15,1591,ORD,37
2008-10-15,1593,EWR,-4
2008-10-15,1602,ATL,3
2008-10-15,1608,EWR,163
2008-10-15,1614,LAS,1
2008-10-15,1616,SEA,29
2008-10-15,1641,IAD,57
2008-10-15,1645,IAD,-2
2008-10-15,1660,DEN,5
2008-10-15,1662,ORD,0
2008-10-15,1668,ORD,17
2008-10-15,1670,HNL,5
2008-10-15,1671,SAN,-2
2008-10-15,1674,EWR,-4
2008-10-15,1681,PHL,11
2008-10-15,1683,EWR,7
2008-10-15,1684,LIH,-5
2008-10-15,1686,DCA,-3
2008-10-15,1699,ATL,109
2008-10-15,1710,LAX,-1
2008-10-15,1717,ORD,32
2008-10-15,1721,KOA,0
2008-10-15,1723,KOA,-5
2008-10-15,1725,OGG,8
2008-10-15,1727,IND,101
2008-10-15,1728,ORD,6
2008-10-15,1731,BOS,59
2008-10-15,1739,ORD,0
2008-10-15,1742,EWR,5
2008-10-15,1748,AUS,-5
2008-10-15,1751,LAS,13
2008-10-15,1754,EWR,46
2008-10-15,1756,BOS,-6
2008-10-15,1774,IAD,-3
2008-10-15,1780,SEA,45
2008-10-15,1796,IAD,1
2008-10-15,1900,PHL,11
2008-10-15,1914,IAH,0
2008-10-15,1916,DEN,57
2008-10-15,1922,EWR,31
2008-10-15,1927,IAH,59
2008-10-15,1928,ORD,-2
2008-10-15,1937,IAH,34
2008-10-15,1942,LAX,14
2008-10-15,1944,EWR,4
2008-10-15,1946,BOS,-2
2008-10-15,1947,BWI,-2
2008-10-15,1950,CLE,92
2008-10-15,1957,MCO,0
2008-10-15,1960,LAX,17
2008-10-15,1970,ORD,11
2008-10-15,1975,FLL,9
2008-10-15,1984,PDX,-1
2008-10-15,1993,IAD,-3
2008-10-15,2000,PHX,-1
2008-11-15,72,LAX,8
2008-11-15,73,HNL,14
2008-11-15,205,PDX,-7
2008-11-15,237,STL,11
2008-11-15,249,IAD,0
2008-11-15,258,MSP,3
2008-11-15,268,SNA,78
2008-11-15,276,EWR,-6
2008-11-15,294,DFW,3
2008-11-15,300,HNL,56
2008-11-15,309,IAD,-2
2008-11-15,317,IND,1
2008-11-15,325,BOS,0
2008-11-15,329,DEN,-11
2008-11-15,330,AUS,16
2008-11-15,355,IAD,-1
2008-11-15,361,LIH,32
2008-11-15,390,ORD,34
2008-11-15,399,RDU,-3
2008-11-15,401,CLE,-3
2008-11-15,427,OGG,-4
2008-11-15,479,LAX,-5
2008-11-15,480,PIT,19
2008-11-15,485,ORD,-4
2008-11-15,486,IAD,-5
2008-11-15,492,LAS,0
2008-11-15,497,SLC,53
2008-11-15,499,PDX,108
2008-11-15,502,JFK,1
2008-11-15,522,PDX,4
2008-11-15,525,LAS,-3
2008-11-15,540,DEN,6
2008-11-15,560,DFW,60
2008-11-15,569,AUS,9
2008-11-15,572,ORD,-2
2008-11-15,579,DEN,5
2008-11-15,580,PDX,-5
2008-11-15,583,LAS,14
2008-11-15,587,LAS,-4
2008-11-15,591,IAH,0
2008-11-15,611,SEA,10
2008-11-15,620,ORD,-4
2008-11-15,624,ORD,68
2008-11-15,637,JFK,167
2008-11-15,650,AUS,7
2008-11-15,663,HNL,-3
2008-11-15,677,RNO,-3
2008-11-15,691,SAN,25
2008-11-15,693,IAH,-4
2008-11-15,704,JFK,-1
2008-11-15,710,DEN,77
2008-11-15,718,IAH,26
2008-11-15,734,ORD,-5
2008-11-15,743,BOS,11
2008-11-15,753,DEN,18
2008-11-15,758,JFK,91
2008-11-15,760,JFK,48
2008-11-15,778,ORD,-5
2008-11-15,788,BOS,62
2008-11-15,806,DEN,10
2008-11-15,824,JFK,19
2008-11-15,834,DEN,8
2008-11-15,864,RNO,15
2008-11-15,887,LAX,-8
2008-11-15,894,SAN,1
2008-11-15,898,JFK,19
2008-11-15,1038,LAS,75
2008-11-15,1060,IAH,9
2008-11-15,1062,MSP,55
2008-11-15,1073,BOS,6
2008-11-15,1076,LAX,13
2008-11-15,1084,SEA,-5
2008-11-15,1091,DEN,18
2008-11-15,1109,DEN,93
2008-11-15,1111,EWR,6
2008-11-15,1118,EWR,35
2008-11-15,1120,IAH,83
2008-11-15,1122,HNL,13
2008-11-15,1124,SEA,-5
2008-11-15,1149,EWR,17
2008-11-15,1168,EWR,35
2008-11-15,1183,LAS,10
2008-11-15,1192,LAX,25
2008-11-15,1200,IAH,13
2008-11-15,1216,LAS,10
2008-11-15,1227,EWR,-5
2008-11-15,1240,SNA,-3
2008-11-15,1246,EWR,215
2008-11-15,1247,SAN,1
2008-11-15,1250,IAH,4
2008-11-15,1252,MCO,8
2008-11-15,1255,SAN,39
2008-11-15,1257,ANC,-1
2008-11-15,1263,MCO,-4
2008-11-15,1273,OGG,-1
2008-11-15,1401,SAN,1
2008-11-15,1415,PDX,18
2008-11-15,1438,EWR,4
2008-11-15,1446,IAD,-1
2008-11-15,1497,SEA,38
2008-11-15,1498,LAX,-4
2008-11-15,1499,IAD,1
2008-11-15,1517,SAN,3
2008-11-15,1523,SEA,-7
2008-11-15,1526,SEA,6
2008-11-15,1531,RDU,3
2008-11-15,1579,LAX,10
2008-11-15,1583,EWR,201
2008-11-15,1586,ORD,0
2008-11-15,1591,ORD,4
2008-11-15,1593,EWR,15
2008-11-15,1602,ATL,14
2008-11-15,1606,ORD,51
2008-11-15,1608,EWR,33
2008-11-15,1614,LAS,91
2008-11-15,1616,SEA,3
2008-11-15,1635,BOS,7
2008-11-15,1641,IAD,25
2008-11-15,1645,IAD,-6
2008-11-15,1660,DEN,-2
2008-11-15,1668,ORD,16
2008-11-15,1670,HNL,-1
2008-11-15,1674,EWR,18
2008-11-15,1681,PHL,9
2008-11-15,1683,EWR,-2
2008-11-15,1684,LIH,-5
2008-11-15,1686,DCA,99
2008-11-15,1699,ATL,28
2008-11-15,1717,ORD,33
2008-11-15,1721,KOA,1
2008-11-15,1723,KOA,2
2008-11-15,1725,OGG,15
2008-11-15,1728,ORD,0
2008-11-15,1731,BOS,26
2008-11-15,1739,ORD,8
2008-11-15,1742,EWR,29
2008-11-15,1743,LAX,3
2008-11-15,1748,AUS,3
2008-11-15,1751,LAS,49
2008-11-15,1754,EWR,7
2008-11-15,1756,BOS,48
2008-11-15,1780,SEA,2
2008-11-15,1796,IAD,5
2008-11-15,1831,PHX,72
2008-11-15,1857,DEN,4
2008-11-15,1900,PHL,7
2008-11-15,1912,LAX,-1
2008-11-15,1914,IAH,8
2008-11-15,1927,IAH,16
2008-11-15,1928,ORD,47
2008-11-15,1937,IAH,10
2008-11-15,1942,LAX,25
2008-11-15,1944,EWR,5
2008-11-15,1946,BOS,-2
2008-11-15,1947,BWI,61
2008-11-15,1950,CLE,46
2008-11-15,1957,MCO,20
2008-11-15,1960,LAX,39
2008-11-15,1970,ORD,7
2008-11-15,1975,FLL,58
2008-11-15,1982,SEA,0
2008-11-15,1984,PDX,3
2008-11-15,1993,IAD,24
2008-12-15,72,BOS,38
2008-12-15,73,HNL,25
2008-12-15,205,PDX,-6
2008-12-15,217,BOS,-3
2008-12-15,237,STL,0
2008-12-15,249,IAD,30
2008-12-15,258,MSP,-1
2008-12-15,268,SNA,-4
2008-12-15,294,DFW,-4
2008-12-15,300,HNL,-1
2008-12-15,309,IAD,3
2008-12-15,318,DEN,-1
2008-12-15,322,IAH,-4
2008-12-15,325,BOS,-2
2008-12-15,329,DEN,-7
2008-12-15,330,AUS,-5
2008-12-15,351,DEN,-5
2008-12-15,361,LIH,0
2008-12-15,367,ORD,4
2008-12-15,394,LAS,1
2008-12-15,401,CLE,-4
2008-12-15,414,SAN,-5
2008-12-15,421,IAD,-6
2008-12-15,427,OGG,6
2008-12-15,479,LAX,-3
2008-12-15,480,PIT,5
2008-12-15,485,ORD,-1
2008-12-15,497,SLC,-2
2008-12-15,498,SAN,14
2008-12-15,502,JFK,10
2008-12-15,522,PDX,-3
2008-12-15,525,LAS,-2
2008-12-15,540,DEN,-3
2008-12-15,569,AUS,-2
2008-12-15,572,ORD,2
2008-12-15,579,DEN,-3
2008-12-15,580,PDX,-6
2008-12-15,583,LAS,3
2008-12-15,611,SEA,-4
2008-12-15,618,DEN,-7
2008-12-15,619,LAS,-3
2008-12-15,620,ORD,-2
2008-12-15,624,ORD,81
2008-12-15,637,JFK,-3
2008-12-15,650,AUS,-5
2008-12-15,663,HNL,1
2008-12-15,677,RNO,-4
2008-12-15,691,SAN,-4
2008-12-15,704,JFK,26
2008-12-15,710,DEN,4
2008-12-15,718,IAH,1
2008-12-15,721,EWR,0
2008-12-15,724,IAD,-2
2008-12-15,734,ORD,-5
2008-12-15,753,DEN,60
2008-12-15,758,JFK,-3
2008-12-15,760,JFK,-3
2008-12-15,774,ORD,126
2008-12-15,778,ORD,-3
2008-12-15,788,BOS,-2
2008-12-15,816,LAX,-3
2008-12-15,824,JFK,-1
2008-12-15,864,RNO,-6
2008-12-15,898,JFK,2
2008-12-15,1004,LAX,-4
2008-12-15,1018,IAH,-2
2008-12-15,1029,DFW,-3
2008-12-15,1038,LAS,-3
2008-12-15,1060,PHX,12
2008-12-15,1062,MSP,-3
2008-12-15,1073,BOS,194
2008-12-15,1084,SEA,-9
2008-12-15,1086,IAH,-5
2008-12-15,1091,DEN,4
2008-12-15,1092,LAS,-2
2008-12-15,1111,EWR,-6
2008-12-15,1118,EWR,4
2008-12-15,1122,HNL,162
2008-12-15,1124,SEA,-1
2008-12-15,1135,RDU,7
2008-12-15,1149,EWR,-2
2008-12-15,1168,EWR,11
2008-12-15,1178,PDX,17
2008-12-15,1182,LAX,56
2008-12-15,1192,LAX,65
2008-12-15,1200,IAH,19
2008-12-15,1216,LAS,-8
2008-12-15,1227,EWR,0
2008-12-15,1240,SNA,47
2008-12-15,1250,IAH,-2
2008-12-15,1252,MCO,0
2008-12-15,1257,ANC,-7
2008-12-15,1263,MCO,41
2008-12-15,1273,OGG,1
2008-12-15,1401,SAN,14
2008-12-15,1415,PDX,17
2008-12-15,1438,EWR,2
2008-12-15,1453,SEA,-6
2008-12-15,1454,DEN,8
2008-12-15,1497,SEA,-1
2008-12-15,1499,IAD,59
2008-12-15,1517,SAN,4
2008-12-15,1523,SEA,-5
2008-12-15,1531,RDU,99
2008-12-15,1579,LAX,122
2008-12-15,1583,EWR,11
2008-12-15,1586,ORD,-4
2008-12-15,1591,ORD,-1
2008-12-15,1593,EWR,-4
2008-12-15,1602,ATL,5
2008-12-15,1606,ORD,191
2008-12-15,1608,EWR,-4
2008-12-15,1614,LAS,5
2008-12-15,1616,SEA,5
2008-12-15,1641,IAD,16
2008-12-15,1645,IAD,-4
2008-12-15,1662,ORD,55
2008-12-15,1668,ORD,14
2008-12-15,1670,HNL,5
2008-12-15,1671,SAN,-4
2008-12-15,1674,EWR,23
2008-12-15,1681,PHL,-6
2008-12-15,1683,EWR,-4
2008-12-15,1684,LIH,36
2008-12-15,1686,DCA,90
2008-12-15,1699,ATL,-2
2008-12-15,1710,LAX,99
2008-12-15,1717,ORD,27
2008-12-15,1721,KOA,0
2008-12-15,1723,KOA,3
2008-12-15,1725,OGG,-6
2008-12-15,1727,IND,-1
2008-12-15,1728,BOS,0
2008-12-15,1731,BOS,1
2008-12-15,1739,ORD,4
2008-12-15,1742,EWR,31
2008-12-15,1743,LAX,-3
2008-12-15,1748,AUS,2
2008-12-15,1751,LAS,-5
2008-12-15,1754,EWR,-4
2008-12-15,1780,SEA,0
2008-12-15,1796,IAD,0
2008-12-15,1840,LAX,3
2008-12-15,1900,PHL,6
2008-12-15,1914,IAH,25
2008-12-15,1916,DEN,67
2008-12-15,1922,EWR,5
2008-12-15,1927,IAH,53
2008-12-15,1928,ORD,65
2008-12-15,1930,IAD,0
2008-12-15,1937,IAH,-1
2008-12-15,1942,LAX,38
2008-12-15,1944,EWR,37
2008-12-15,1946,BOS,101
2008-12-15,1947,BWI,16
2008-12-15,1950,CLE,-2
2008-12-15,1957,MCO,0
2008-12-15,1960,LAX,-4
2008-12-15,1970,ORD,0
2008-12-15,1975,FLL,6
2008-12-15,1984,PDX,-2
2008-12-15,1993,IAD,-4
8/13/15,72,LAX,0
8/13/15,73,HNL,4
8/13/15,205,PDX,-6
8/13/15,217,BOS,-9
8/13/15,229,IAH,30
8/13/15,237,STL,-4
8/13/15,249,IAD,2
8/13/15,258,MSP,-4
8/13/15,268,SNA,-5
8/13/15,276,EWR,-3
8/13/15,294,DFW,94
8/13/15,300,HNL,4
8/13/15,309,IAD,2
8/13/15,318,DEN,1
8/13/15,322,IAH,20
8/13/15,325,BOS,-2
8/13/15,330,AUS,-4
8/13/15,355,IAD,1
8/13/15,361,LIH,6
8/13/15,392,LAS,40
8/13/15,394,LAS,26
8/13/15,401,CLE,-5
8/13/15,414,SAN,-1
8/13/15,427,OGG,-8
8/13/15,444,BOS,-2
8/13/15,477,ORD,0
8/13/15,478,LAX,-2
8/13/15,479,LAX,-7
8/13/15,486,IAD,-4
8/13/15,497,SLC,0
8/13/15,498,SAN,-2
8/13/15,502,JFK,-5
8/13/15,522,PDX,0
8/13/15,525,LAS,181
8/13/15,569,AUS,-7
8/13/15,572,ORD,-1
8/13/15,574,ORD,33
8/13/15,580,PDX,-1
8/13/15,583,LAS,-6
8/13/15,591,IAH,-5
8/13/15,611,SEA,-5
8/13/15,614,SNA,36
8/13/15,620,ORD,-6
8/13/15,624,ORD,-4
8/13/15,637,JFK,3
8/13/15,650,AUS,1
8/13/15,663,HNL,0
8/13/15,677,RNO,-3
8/13/15,691,SAN,-4
8/13/15,693,IAH,-4
8/13/15,704,JFK,-6
8/13/15,734,ORD,-3
8/13/15,753,DEN,5
8/13/15,758,JFK,-2
8/13/15,760,JFK,2
8/13/15,778,ORD,14
8/13/15,788,BOS,-3
8/13/15,824,JFK,62
8/13/15,864,RNO,-1
8/13/15,887,LAX,55
8/13/15,898,JFK,-6
8/13/15,948,DEN,-1
8/13/15,1004,LAX,92
8/13/15,1029,DFW,55
8/13/15,1038,LAS,6
8/13/15,1062,MSP,-5
8/13/15,1073,BOS,23
8/13/15,1084,SEA,-2
8/13/15,1091,DEN,-5
8/13/15,1092,LAS,-5
8/13/15,1109,DEN,8
8/13/15,1118,EWR,5
8/13/15,1120,IAH,-2
8/13/15,1122,HNL,94
8/13/15,1124,SEA,-2
8/13/15,1135,RDU,10
8/13/15,1149,EWR,27
8/13/15,1168,EWR,15
8/13/15,1175,PDX,-1
8/13/15,1182,LAX,15
8/13/15,1185,EWR,50
8/13/15,1192,LAX,56
8/13/15,1200,IAH,0
8/13/15,1216,LAS,20
8/13/15,1227,EWR,50
8/13/15,1240,IAH,3
8/13/15,1250,IAH,-4
8/13/15,1252,MCO,2
8/13/15,1257,ANC,31
8/13/15,1263,MCO,3
8/13/15,1273,OGG,0
8/13/15,1401,SAN,-6
8/13/15,1415,PDX,6
8/13/15,1438,DEN,-3
8/13/15,1453,SEA,1
8/13/15,1454,DEN,-5
8/13/15,1474,DEN,1
8/13/15,1483,ORD,-3
8/13/15,1497,SEA,0
8/13/15,1499,IAD,0
8/13/15,1517,SAN,9
8/13/15,1523,SEA,9
8/13/15,1526,SEA,47
8/13/15,1531,RDU,-2
8/13/15,1564,DCA,-3
8/13/15,1579,LAX,-6
8/13/15,1583,EWR,-1
8/13/15,1591,ORD,5
8/13/15,1593,EWR,3
8/13/15,1602,ATL,8
8/13/15,1608,EWR,14
8/13/15,1614,LAS,8
8/13/15,1616,SEA,31
8/13/15,1641,IAD,45
8/13/15,1645,IAD,-3
8/13/15,1660,DEN,-6
8/13/15,1662,ORD,2
8/13/15,1668,ORD,-3
8/13/15,1670,HNL,130
8/13/15,1671,SAN,-3
8/13/15,1674,EWR,-1
8/13/15,1681,PHL,5
8/13/15,1683,EWR,0
8/13/15,1684,LIH,-6
8/13/15,1699,ATL,8
8/13/15,1710,LAX,60
8/13/15,1717,ORD,20
8/13/15,1721,KOA,-3
8/13/15,1723,KOA,-8
8/13/15,1725,OGG,3
8/13/15,1727,IND,3
8/13/15,1728,ORD,5
8/13/15,1731,BOS,-3
8/13/15,1739,ORD,18
8/13/15,1742,EWR,-2
8/13/15,1748,AUS,76
8/13/15,1754,EWR,197
8/13/15,1756,BOS,19
8/13/15,1774,IAD,21
8/13/15,1780,SEA,26
8/13/15,1796,IAD,22
8/13/15,1809,LAX,127
8/13/15,1829,ORD,-5
8/13/15,1857,DEN,-7
8/13/15,1859,PIT,12
8/13/15,1900,PHL,-2
8/13/15,1916,DEN,5
8/13/15,1922,EWR,-3
8/13/15,1927,IAH,32
8/13/15,1928,ORD,42
8/13/15,1930,LAS,8
8/13/15,1937,IAH,54
8/13/15,1942,LAX,17
8/13/15,1944,EWR,9
8/13/15,1946,BOS,-3
8/13/15,1947,BWI,37
8/13/15,1950,CLE,39
8/13/15,1957,MCO,71
8/13/15,1958,EWR,8
8/13/15,1970,ORD,91
8/13/15,1975,FLL,66
8/13/15,1984,PDX,-6
8/13/15,1993,IAD,3
8/13/15,2000,PHX,0
8/14/15,72,LAX,25
8/14/15,73,HNL,18
8/14/15,205,PDX,214
8/14/15,217,BOS,-7
8/14/15,237,STL,-1
8/14/15,249,IAD,3
8/14/15,258,MSP,-7
8/14/15,268,SNA,-5
8/14/15,276,EWR,66
8/14/15,294,DFW,16
8/14/15,300,HNL,30
8/14/15,309,IAD,-1
8/14/15,318,DEN,6
8/14/15,325,BOS,-6
8/14/15,330,AUS,-6
8/14/15,331,DEN,66
8/14/15,351,SEA,11
8/14/15,355,IAD,4
8/14/15,361,LIH,-2
8/14/15,367,ORD,0
8/14/15,394,LAS,2
8/14/15,401,CLE,31
8/14/15,414,SAN,12
8/14/15,427,OGG,-4
8/14/15,444,BOS,-1
8/14/15,477,ORD,14
8/14/15,478,LAX,-2
8/14/15,479,LAX,-2
8/14/15,480,PIT,3
8/14/15,486,IAD,-2
8/14/15,497,SLC,4
8/14/15,502,JFK,-3
8/14/15,525,LAS,101
8/14/15,569,AUS,13
8/14/15,572,ORD,-4
8/14/15,574,ORD,5
8/14/15,579,DEN,-2
8/14/15,580,PDX,-7
8/14/15,583,LAS,-3
8/14/15,591,IAH,-1
8/14/15,611,SEA,120
8/14/15,614,SNA,-6
8/14/15,618,IAH,1
8/14/15,619,LAS,76
8/14/15,620,ORD,9
8/14/15,624,ORD,0
8/14/15,637,JFK,13
8/14/15,650,AUS,-1
8/14/15,663,HNL,20
8/14/15,677,RNO,-2
8/14/15,691,SAN,0
8/14/15,693,IAH,2
8/14/15,704,JFK,26
8/14/15,705,ORD,-3
8/14/15,710,DEN,-4
8/14/15,718,IAH,149
8/14/15,734,ORD,-2
8/14/15,753,DEN,3
8/14/15,758,JFK,-7
8/14/15,760,JFK,-3
8/14/15,820,LAS,-7
8/14/15,824,JFK,2
8/14/15,864,RNO,-2
8/14/15,887,LAX,24
8/14/15,898,JFK,13
8/14/15,948,DEN,-4
8/14/15,1004,LAX,24
8/14/15,1029,DFW,17
8/14/15,1038,LAS,4
8/14/15,1060,IAH,0
8/14/15,1062,MSP,16
8/14/15,1073,BOS,32
8/14/15,1084,SEA,-7
8/14/15,1091,DEN,88
8/14/15,1092,LAS,-2
8/14/15,1109,DEN,7
8/14/15,1118,EWR,7
8/14/15,1120,IAH,5
8/14/15,1122,HNL,77
8/14/15,1124,SEA,-6
8/14/15,1135,RDU,2
8/14/15,1149,EWR,-4
8/14/15,1168,EWR,-4
8/14/15,1177,PDX,13
8/14/15,1178,PDX,-1
8/14/15,1180,LAX,6
8/14/15,1182,LAX,0
8/14/15,1185,EWR,80
8/14/15,1200,IAH,3
8/14/15,1204,IAH,41
8/14/15,1211,ORD,0
8/14/15,1216,LAS,-4
8/14/15,1227,EWR,122
8/14/15,1247,SAN,9
8/14/15,1250,IAH,0
8/14/15,1252,MCO,-1
8/14/15,1257,ANC,0
8/14/15,1263,MCO,0
8/14/15,1273,OGG,105
